nivel;codigo_comuna;comuna;codigo_provincia;provincia;codigo_region;region;sexo;edad;poblacion
Comuna;8309;Quilleco;83;Biobío;8;Biobío;Total;50-54;794
Comuna;8309;Quilleco;83;Biobío;8;Biobío;Total;55-59;712
Comuna;8309;Quilleco;83;Biobío;8;Biobío;Total;60-64;632
Comuna;8309;Quilleco;83;Biobío;8;Biobío;Total;65-69;584
Comuna;8309;Quilleco;83;Biobío;8;Biobío;Total;70-74;491
Comuna;8309;Quilleco;83;Biobío;8;Biobío;Total;75-79;392
Comuna;8309;Quilleco;83;Biobío;8;Biobío;Total;80-84;277
Comuna;8309;Quilleco;83;Biobío;8;Biobío;Total;85 o más;239
Comuna;8309;Quilleco;83;Biobío;8;Biobío;Total;Total;9700
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Hombres;0-4;59
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Hombres;5-9;108
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Hombres;10-14;111
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Hombres;15-19;147
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Hombres;20-24;108
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Hombres;25-29;108
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Hombres;30-34;112
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Hombres;35-39;116
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Hombres;40-44;68
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Hombres;45-49;99
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Hombres;50-54;109
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Hombres;55-59;129
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Hombres;60-64;154
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Hombres;65-69;103
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Hombres;70-74;91
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Hombres;75-79;59
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Hombres;80-84;43
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Hombres;85 o más;29
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Hombres;Total;1753
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Mujeres;0-4;72
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Mujeres;5-9;92
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Mujeres;10-14;105
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Mujeres;15-19;103
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Mujeres;20-24;92
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Mujeres;25-29;117
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Mujeres;30-34;123
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Mujeres;35-39;109
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Mujeres;40-44;102
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Mujeres;45-49;119
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Mujeres;50-54;123
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Mujeres;55-59;139
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Mujeres;60-64;159
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Mujeres;65-69;106
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Mujeres;70-74;80
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Mujeres;75-79;88
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Mujeres;80-84;47
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Mujeres;85 o más;46
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Mujeres;Total;1822
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Total;0-4;131
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Total;5-9;200
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Total;10-14;216
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Total;15-19;250
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Total;20-24;200
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Total;25-29;225
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Total;30-34;235
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Total;35-39;225
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Total;40-44;170
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Total;45-49;218
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Total;50-54;232
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Total;55-59;268
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Total;60-64;313
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Total;65-69;209
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Total;70-74;171
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Total;75-79;147
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Total;80-84;90
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Total;85 o más;75
Comuna;8310;San Rosendo;83;Biobío;8;Biobío;Total;Total;3575
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Hombres;0-4;339
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Hombres;5-9;439
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Hombres;10-14;498
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Hombres;15-19;472
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Hombres;20-24;433
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Hombres;25-29;472
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Hombres;30-34;469
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Hombres;35-39;455
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Hombres;40-44;409
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Hombres;45-49;400
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Hombres;50-54;407
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Hombres;55-59;483
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Hombres;60-64;416
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Hombres;65-69;382
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Hombres;70-74;308
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Hombres;75-79;205
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Hombres;80-84;147
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Hombres;85 o más;113
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Hombres;Total;6847
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Mujeres;0-4;330
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Mujeres;5-9;426
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Mujeres;10-14;442
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Mujeres;15-19;469
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Mujeres;20-24;465
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Mujeres;25-29;513
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Mujeres;30-34;514
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Mujeres;35-39;496
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Mujeres;40-44;473
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Mujeres;45-49;438
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Mujeres;50-54;480
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Mujeres;55-59;493
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Mujeres;60-64;445
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Mujeres;65-69;382
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Mujeres;70-74;311
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Mujeres;75-79;249
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Mujeres;80-84;156
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Mujeres;85 o más;146
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Mujeres;Total;7228
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Total;0-4;669
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Total;5-9;865
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Total;10-14;940
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Total;15-19;941
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Total;20-24;898
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Total;25-29;985
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Total;30-34;983
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Total;35-39;951
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Total;40-44;882
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Total;45-49;838
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Total;50-54;887
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Total;55-59;976
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Total;60-64;861
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Total;65-69;764
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Total;70-74;619
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Total;75-79;454
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Total;80-84;303
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Total;85 o más;259
Comuna;8311;Santa Bárbara;83;Biobío;8;Biobío;Total;Total;14075
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Hombres;0-4;321
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Hombres;5-9;467
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Hombres;10-14;526
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Hombres;15-19;559
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Hombres;20-24;441
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Hombres;25-29;469
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Hombres;30-34;497
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Hombres;35-39;477
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Hombres;40-44;498
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Hombres;45-49;420
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Hombres;50-54;485
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Hombres;55-59;518
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Hombres;60-64;530
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Hombres;65-69;437
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Hombres;70-74;361
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Hombres;75-79;260
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Hombres;80-84;167
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Hombres;85 o más;135
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Hombres;Total;7568
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Mujeres;0-4;369
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Mujeres;5-9;472
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Mujeres;10-14;509
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Mujeres;15-19;516
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Mujeres;20-24;433
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Mujeres;25-29;508
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Mujeres;30-34;593
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Mujeres;35-39;542
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Mujeres;40-44;525
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Mujeres;45-49;466
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Mujeres;50-54;569
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Mujeres;55-59;597
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Mujeres;60-64;481
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Mujeres;65-69;489
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Mujeres;70-74;403
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Mujeres;75-79;306
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Mujeres;80-84;206
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Mujeres;85 o más;177
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Mujeres;Total;8161
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Total;0-4;690
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Total;5-9;939
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Total;10-14;1035
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Total;15-19;1075
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Total;20-24;874
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Total;25-29;977
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Total;30-34;1090
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Total;35-39;1019
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Total;40-44;1023
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Total;45-49;886
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Total;50-54;1054
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Total;55-59;1115
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Total;60-64;1011
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Total;65-69;926
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Total;70-74;764
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Total;75-79;566
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Total;80-84;373
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Total;85 o más;312
Comuna;8312;Tucapel;83;Biobío;8;Biobío;Total;Total;15729
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Hombres;0-4;518
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Hombres;5-9;643
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Hombres;10-14;738
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Hombres;15-19;722
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Hombres;20-24;632
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Hombres;25-29;621
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Hombres;30-34;686
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Hombres;35-39;666
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Hombres;40-44;751
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Hombres;45-49;725
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Hombres;50-54;809
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Hombres;55-59;836
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Hombres;60-64;824
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Hombres;65-69;766
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Hombres;70-74;547
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Hombres;75-79;374
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Hombres;80-84;296
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Hombres;85 o más;205
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Hombres;Total;11359
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Mujeres;0-4;467
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Mujeres;5-9;619
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Mujeres;10-14;721
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Mujeres;15-19;641
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Mujeres;20-24;625
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Mujeres;25-29;643
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Mujeres;30-34;757
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Mujeres;35-39;777
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Mujeres;40-44;784
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Mujeres;45-49;720
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Mujeres;50-54;865
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Mujeres;55-59;963
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Mujeres;60-64;818
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Mujeres;65-69;743
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Mujeres;70-74;577
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Mujeres;75-79;451
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Mujeres;80-84;336
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Mujeres;85 o más;304
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Mujeres;Total;11811
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Total;0-4;985
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Total;5-9;1262
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Total;10-14;1459
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Total;15-19;1363
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Total;20-24;1257
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Total;25-29;1264
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Total;30-34;1443
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Total;35-39;1443
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Total;40-44;1535
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Total;45-49;1445
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Total;50-54;1674
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Total;55-59;1799
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Total;60-64;1642
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Total;65-69;1509
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Total;70-74;1124
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Total;75-79;825
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Total;80-84;632
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Total;85 o más;509
Comuna;8313;Yumbel;83;Biobío;8;Biobío;Total;Total;23170
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Hombres;0-4;172
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Hombres;5-9;263
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Hombres;10-14;258
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Hombres;15-19;258
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Hombres;20-24;214
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Hombres;25-29;209
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Hombres;30-34;241
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Hombres;35-39;204
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Hombres;40-44;248
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Hombres;45-49;179
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Hombres;50-54;170
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Hombres;55-59;150
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Hombres;60-64;147
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Hombres;65-69;111
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Hombres;70-74;65
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Hombres;75-79;52
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Hombres;80-84;35
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Hombres;85 o más;29
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Hombres;Total;3005
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Mujeres;0-4;194
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Mujeres;5-9;238
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Mujeres;10-14;297
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Mujeres;15-19;275
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Mujeres;20-24;229
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Mujeres;25-29;229
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Mujeres;30-34;255
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Mujeres;35-39;230
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Mujeres;40-44;190
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Mujeres;45-49;167
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Mujeres;50-54;182
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Mujeres;55-59;151
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Mujeres;60-64;115
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Mujeres;65-69;95
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Mujeres;70-74;67
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Mujeres;75-79;45
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Mujeres;80-84;31
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Mujeres;85 o más;21
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Mujeres;Total;3011
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Total;0-4;366
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Total;5-9;501
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Total;10-14;555
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Total;15-19;533
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Total;20-24;443
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Total;25-29;438
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Total;30-34;496
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Total;35-39;434
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Total;40-44;438
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Total;45-49;346
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Total;50-54;352
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Total;55-59;301
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Total;60-64;262
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Total;65-69;206
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Total;70-74;132
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Total;75-79;97
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Total;80-84;66
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Total;85 o más;50
Comuna;8314;Alto Biobío;83;Biobío;8;Biobío;Total;Total;6016
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Hombres;0-4;6903
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Hombres;5-9;9075
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Hombres;10-14;9959
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Hombres;15-19;10115
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Hombres;20-24;11305
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Hombres;25-29;11732
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Hombres;30-34;12396
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Hombres;35-39;10463
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Hombres;40-44;9223
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Hombres;45-49;8166
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Hombres;50-54;8486
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Hombres;55-59;7641
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Hombres;60-64;6962
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Hombres;65-69;5519
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Hombres;70-74;4066
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Hombres;75-79;2875
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Hombres;80-84;1822
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Hombres;85 o más;1455
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Hombres;Total;138163
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Mujeres;0-4;6648
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Mujeres;5-9;8680
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Mujeres;10-14;9581
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Mujeres;15-19;9891
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Mujeres;20-24;11831
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Mujeres;25-29;11908
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Mujeres;30-34;12903
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Mujeres;35-39;11474
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Mujeres;40-44;10424
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Mujeres;45-49;9833
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Mujeres;50-54;10239
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Mujeres;55-59;9310
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Mujeres;60-64;8528
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Mujeres;65-69;7082
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Mujeres;70-74;5476
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Mujeres;75-79;4303
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Mujeres;80-84;3087
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Mujeres;85 o más;3157
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Mujeres;Total;154355
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Total;0-4;13551
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Total;5-9;17755
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Total;10-14;19540
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Total;15-19;20006
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Total;20-24;23136
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Total;25-29;23640
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Total;30-34;25299
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Total;35-39;21937
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Total;40-44;19647
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Total;45-49;17999
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Total;50-54;18725
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Total;55-59;16951
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Total;60-64;15490
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Total;65-69;12601
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Total;70-74;9542
Comuna;9101;Temuco;91;Cautín;9;La Araucanía;Total;75-79;7178
